DATE,OceanTemp,Salinity,SeaPressure,BlueCrabCatch,WaveDirection,AverageWavePeriod,DominantWavePeriod,WaveHeight,Gust,WindSpeed,WindDirection,Illum,PRCP,AvgDailyWind,Weekend,Attack
20141102,22.4,36,1016.1,15677,298,6.33,6.25,2.8,16.1,13.1,311,FQ,0,72,Yes,N
20141103,21.6,36,,17739,109.7,,,1.62,,,,FQ,0,35,No,N
20141104,21.5,36,1027.8,44499,80,4.89,10.81,1.05,8.5,7.4,246,FM,0,35,No,N
20141105,21.5,36,1026.4,10830,220,3.78,4.35,1.03,8.7,7,250,FM,0,32,No,N
20141106,21.6,36.1,1016.9,6190,223,3.88,5,0.93,12,10.2,219,FM,8,55,No,N
20141107,21.6,36.1,1012,12120,309,4.73,4.55,1.57,12,9.6,321,NM,0,44,Yes,N
20141108,21.3,36.1,1018.3,18445,56,6.41,9.09,1.38,6.3,4.2,3,FM,0,21,Yes,N
20141109,21.1,36.1,1015.3,12810,92,5.72,8.33,0.98,6.6,5.3,335,FM,61,17,Yes,N
20141110,20.9,36.1,1018.7,24738,97,4.96,7.69,1.12,9.3,7.5,40,FM,0,26,No,N
20141111,21.9,36.1,1012.6,18594,98,5.85,7.14,2.14,8.4,7,125,FM,391,26,No,N
20141112,21.9,36.1,1013.1,15369,86,5.13,6.67,1.14,7.1,6,332,FQ,0,26,No,N
20141113,21.6,36.1,1016.7,14182,64,5.65,8.33,1.33,9.3,8,341,FQ,18,31,No,N
20141114,20.7,36.1,1017.7,14312,23,4.98,7.69,1.83,14.5,11.9,347,FQ,18,42,Yes,N
20141115,20.5,36.1,1027.8,15806,59,4.84,9.09,1.34,10.3,7.8,351,FQ,0,33,Yes,N
20141116,20.2,36.2,1026.3,4156,73,5.53,9.09,0.92,6.7,4.4,177,LQ,89,34,Yes,N
20141117,20.3,36.2,1011.8,5015,176,5.75,8.33,1.97,10.8,9.4,188,LQ,30,55,No,N
20141118,19.9,36.2,1017.8,11595,292,4.84,4.76,1.74,11.3,8.6,309,LQ,0,51,No,N
20141119,19.5,36.2,1029.6,6905,46,5.31,9.09,1.16,9.3,6.6,322,LQ,0,38,No,N
20141120,19.2,36.2,1021.8,8980,223,4.3,5.26,1.17,11.7,8.8,257,NM,0,53,No,N
20141121,20.3,36.1,,6417,109.7,,,1.62,,,,NM,0,43,Yes,N
20141122,19.9,36.2,1034.5,5602,47,5.63,8.33,1,4.3,2.5,17,NM,0,24,Yes,N
20141123,20.3,36.2,1024.8,3404,96,4.36,9.09,0.79,7,6,158,NM,41,55,Yes,N
20141124,19,36.1,1012.8,8538,138,6.35,9.09,2.88,12.7,10.1,207,NM,168,62,No,N
20141125,19.6,36.1,1017.3,9551,119,5.8,9.09,1.64,9.4,7.9,284,NM,36,24,No,N
20141126,20.4,36.1,1006.2,3805,165,6.72,7.69,3.82,15.4,12.6,180,NM,180,66,No,N
20141127,18.7,36,1016.3,3155,157,6.55,8.33,1.51,8.1,5.6,239,LQ,0,33,No,N
20141128,18.6,36,,5943,109.7,,,1.62,,,,LQ,0,35,Yes,N
20141129,18.6,36.1,1029.3,2670,83,7,10,1.04,5,2.3,296,LQ,0,18,Yes,N
20141130,18.4,36,,2679,109.7,,,1.62,,,,FQ,0,43,Yes,N
20141201,17.1,35.6,1028.5,4095,198,4.13,5.26,1.04,10.1,8.9,247,FQ,0,38,No,N
20141202,16,35.4,1029.4,4240,352,4.6,5,0.9,8,6,11,FQ,0,31,No,N
20141203,16.2,35.4,1025.1,1416,92,7.5,9.09,1.29,0,0,168,FM,0,17,No,N
20141204,17.7,35.9,1026.9,1234,16,5.15,5.88,1.9,13.2,11.1,7,FM,0,42,No,N
20141205,16.7,35.9,1029.2,3429,115,5.45,9.09,1.45,3.8,1,83,FM,0,38,Yes,N
20141206,22.6,36.2,1022.7,3569,111,5.13,8.33,1.3,4.8,0.9,161,NM,124,20,Yes,N
20141207,20.3,36.1,1020.8,1597,22,6.42,8.33,3.42,17.2,12.3,348,FM,33,69,Yes,N
20141208,19.1,36.1,1022.4,5317,70,8.91,14.81,5.62,99,99,999,FM,119,62,No,N
20141209,16.2,35.8,1011.4,1396,71,7.65,12.12,3.06,99,99,999,FM,8,44,No,N
20141210,16,35.9,,2633,119.9,,,1.61,,,,FM,5,52,No,N
20141211,18.6,36.2,,3864,119.9,,,1.61,,,,FM,0,51,No,N
20141212,18.4,36.2,1020.8,6906,120,4.67,12.12,1.18,99,99,999,FQ,0,34,Yes,N
20141213,16.9,36,1019.6,3277,12,5.23,5.88,1.4,99,99,999,FQ,0,19,Yes,N
20141214,16.1,36,1016.7,,16,4.89,5,1.25,99,99,999,FQ,0,23,Yes,N
20141215,16.1,36,1020.6,5872,35,5.01,8.33,0.86,99,99,999,FQ,0,21,No,N
20141216,15.4,36,1017.6,4564,95,4.29,10.81,0.74,99,99,999,LQ,23,32,No,N
20141217,16.3,36.1,1018.8,4723,182,4.6,7.69,1.22,99,99,999,LQ,0,30,No,N
20141218,16.7,36.1,1021.3,460,360,4.12,4.55,0.94,99,99,999,LQ,0,21,No,N
20141219,18,36.3,,6009,119.9,,,1.61,,,,NM,0,20,Yes,N
20141220,16.8,36.2,1024.7,2493,56,4.72,7.14,0.94,99,99,999,NM,5,26,Yes,N
20141221,16.8,36.3,1025.5,1472,7,4.23,4.76,1.17,99,99,999,NM,3,41,Yes,N
20141222,16.6,36.2,1016.2,4234,138,6.01,7.14,3.08,99,99,999,NM,119,38,No,N
20141223,16.8,36.3,1018,995,79,6.18,7.14,1.18,99,99,999,NM,10,26,No,N
20141224,18,36.2,1012.5,2625,202,5.44,6.25,2.23,99,99,999,NM,114,52,No,N
20141225,16.4,36.2,1014.9,2222,190,5.42,8.33,2.28,99,99,999,NM,3,38,No,N
20141226,15.8,36.2,1027.4,2686,149,5.96,7.69,0.87,99,99,999,LQ,0,18,Yes,N
20141227,15.8,36.2,1027.6,1315,78,7.96,16,0.81,99,99,999,LQ,0,16,Yes,N
20141228,14.6,36.1,1018.7,335,128,4.53,13.79,1.25,99,99,999,LQ,0,22,Yes,N
20141229,15.2,36.1,1018.6,2687,341,4.69,4.35,1.13,99,99,999,FQ,38,38,No,N
20141230,13.8,36,1021.3,1295,26,5.73,7.69,2.33,99,99,999,FQ,18,62,No,N
20141231,14.9,36.1,1029.1,,52,5.56,9.09,1.8,99,99,999,FQ,0,34,No,N
20150101,13.8,36.1,1028,615,317,3.93,3.57,0.89,99,99,999,FQ,0,37,No,N
20150102,14,36,1025.9,1571,228,4.11,4.76,1.26,99,99,999,FM,0,29,Yes,N
20150103,14.5,36,1028.5,1094,35,4.42,5.26,0.82,99,99,999,FM,211,49,Yes,N
20150104,13.6,35.4,1020.8,483,194,5.33,7.14,2.36,99,99,999,FM,3,72,Yes,N
20150105,15.5,,1023.1,36,175,5,7.69,1.81,99,99,999,NM,0,45,No,N
20150106,15.6,35.6,1026.9,347,71,6.57,8.33,0.97,99,99,999,FM,0,21,No,N
20150107,17.5,36.2,1017.7,49,136,4.37,10,0.97,99,99,999,FM,0,42,No,N
20150108,15.6,35.9,1033.4,576,38,5.92,9.09,2.39,99,99,999,FM,0,38,No,N
20150109,18.7,36.4,1024.5,,58,5.69,10,0.97,99,99,999,FM,0,31,Yes,N
20150110,18.7,36.4,1030.3,300,350,4.87,5.56,1.17,99,99,999,FM,0,33,Yes,N
20150111,19.7,36.4,1037.3,,52,5.58,8.33,1.3,99,99,999,FQ,0,32,Yes,N
20150112,20.5,36.4,1027.1,,182,4.93,4.76,1.48,99,99,999,FQ,277,36,No,N
20150113,20.2,36.4,1023,271,11,5.51,6.67,2.07,99,99,999,FQ,5,54,No,N
20150114,15.5,,1018.7,226,36,6.17,11.43,2.71,99,99,999,FQ,18,42,No,N
20150115,15.5,,1021.2,643,46,5.92,9.09,2.17,99,99,999,LQ,0,27,No,N
20150116,15.5,,1016.6,631,74,6.39,10.81,1.44,99,99,999,LQ,0,27,Yes,N
20150117,15.5,,1026.6,1336,5,5.71,5.88,1.73,99,99,999,LQ,0,44,Yes,N
20150118,15.5,,1017.7,345,170,4.89,5,1.76,99,99,999,NM,140,64,Yes,N
20150119,15.5,,1016.6,,250,4.68,4.35,1.55,99,99,999,NM,0,35,No,N
20150120,15.5,,1014.4,485,233,4.31,5.26,1.41,99,99,999,NM,0,52,No,N
20150121,15.5,,1016,459,127,4.95,10,0.89,99,99,999,NM,0,24,No,N
20150122,15.5,,1023.8,,23,5.49,7.14,1.19,8.5,6.9,352,NM,0,28,No,N
20150123,15.5,,1026.1,878,18,5.71,5.56,1.32,9,7.2,36,NM,74,54,Yes,N
20150124,15.5,,997.3,953,182,8.32,10,5.66,13,10.4,251,LQ,434,72,Yes,N
20150125,15.5,,1013.1,,164,5.49,10,2.09,12,8.8,320,LQ,0,38,Yes,N
20150126,15.5,,1005.3,178,79,4.52,8.33,0.98,7.2,4.4,285,LQ,0,27,No,N
20150127,15.5,,1004.5,332,25,6.14,10,2.22,13.7,11,333,LQ,8,47,No,N
20150128,15.5,,1017.8,139,48,7.41,12.12,3.1,14.7,11.7,350,FQ,0,38,No,N
20150129,15.5,,1026.9,1609,34,7.03,10,1.96,8.8,6.6,354,FQ,3,28,No,N
20150130,15.5,,1012.7,2221,200,5.15,6.67,2.07,14.6,12,285,FQ,0,42,Yes,N
20150131,15.5,,1024,2136,324,4.93,5,2.11,17.1,14.5,333,FM,0,42,Yes,N
20150201,14.5,,1026.5,3051,58,7.31,10.81,2.15,9.1,7.3,279,FM,0,26,Yes,N
20150202,14.5,,1004.1,2038,199,5.73,8.33,3.07,18,14.6,224,FM,231,76,No,N
20150203,14.5,,1025.9,14973,45,6.41,9.09,2.19,12.8,10.1,347,FM,0,35,No,N
20150204,14.5,,1028,2977,54,7.11,7.69,1.32,2.6,0.9,122,NM,20,23,No,N
20150205,14.5,,1010,5761,98,4.73,6.67,1.54,14.3,12.4,326,FM,396,47,No,N
20150206,14.5,,1027.6,3127,98,8.05,11.43,4.19,12.7,9.7,345,FM,0,33,Yes,N
20150207,14.5,,,3810,98,,,1.93,,,,FM,0,48,Yes,N
20150208,14.5,,,1183,98,,,1.93,,,,FM,0,75,Yes,N
20150209,14.5,,,1901,98,,,1.93,,,,FQ,0,35,No,N
20150210,14.5,,,4462,98,,,1.93,,,,FQ,188,82,No,N
20150211,14.5,,,350,98,,,1.93,,,,FQ,0,50,No,N
20150212,14.5,,,750,98,,,1.93,,,,FQ,3,37,No,N
20150213,14.5,,,665,98,,,1.93,,,,LQ,0,31,Yes,N
20150214,14.5,,,1373,98,,,1.93,,,,LQ,0,60,Yes,N
20150215,14.5,,,1264,98,,,1.93,,,,LQ,0,75,Yes,N
20150216,14.5,,,820,98,,,1.93,,,,LQ,36,39,No,N
20150217,14.5,,,1344,98,,,1.93,,,,NM,216,35,No,N
20150218,14.5,,,2538,98,,,1.93,,,,NM,5,38,No,N
20150219,14.5,,,4342,98,,,1.93,,,,NM,0,61,No,N
20150220,14.5,,,936,98,,,1.93,,,,NM,0,36,Yes,N
20150221,14.5,,,7603,98,,,1.93,,,,NM,0,55,Yes,N
20150222,14.5,,,4052,98,,,1.93,,,,NM,150,35,Yes,N
20150223,14.5,,,3875,98,,,1.93,,,,LQ,152,58,No,N
20150224,14.5,,,2017,98,,,1.93,,,,LQ,152,49,No,N
20150225,14.5,,,878,98,,,1.93,,,,LQ,69,30,No,N
20150226,14.5,,,4781,98,,,1.93,,,,FQ,246,49,No,N
20150227,14.5,,,7618,98,,,1.93,,,,FQ,0,38,Yes,N
20150228,14.5,,,5432,98,,,1.93,,,,FQ,0,55,Yes,N
20150301,13.4,36.4,,5034,147.8,,,1.89,,,,FQ,13,38,Yes,N
20150302,13.6,36.4,,7526,147.8,,,1.89,,,,FM,0,38,No,N
20150303,13.4,36.4,,9329,147.8,,,1.89,,,,FM,3,42,No,N
20150304,13.3,36.4,,9053,147.8,,,1.89,,,,FM,3,52,No,N
20150305,14.9,36.3,,3175,147.8,,,1.89,,,,NM,61,65,No,N
20150306,14.6,36.3,,10704,147.8,,,1.89,,,,FM,3,62,Yes,N
20150307,13.8,36.3,,8582,147.8,,,1.89,,,,FM,0,30,Yes,N
20150308,14.5,36.3,,6848,147.8,,,1.89,,,,FM,0,45,Yes,N
20150309,14.8,36.2,,3206,147.8,,,1.89,,,,FM,0,30,No,N
20150310,15.5,36.2,,5059,147.8,,,1.89,,,,FM,0,22,No,N
20150311,15.3,36.1,,25732,147.8,,,1.89,,,,FQ,8,54,No,N
20150312,16.2,36.2,,20359,147.8,,,1.89,,,,FQ,30,49,No,N
20150313,13.3,36,,24843,147.8,,,1.89,,,,FQ,8,49,Yes,N
20150314,16.7,36.3,,34980,147.8,,,1.89,,,,FQ,124,75,Yes,N
20150315,17.7,36.4,,30636,147.8,,,1.89,,,,LQ,0,43,Yes,N
20150316,17.9,36.3,,7928,147.8,,,1.89,,,,LQ,0,45,No,N
20150317,14.6,35.4,,42574,147.8,,,1.89,,,,LQ,0,46,No,N
20150318,16.1,35.9,,18108,147.8,,,1.89,,,,NM,0,50,No,N
20150319,17.7,36.4,,32726,147.8,,,1.89,,,,NM,20,37,No,N
20150320,17.5,36.4,,37712,147.8,,,1.89,,,,NM,300,60,Yes,N
20150321,17.8,36.4,,26997,147.8,,,1.89,,,,NM,0,28,Yes,N
20150322,18.6,36.4,,27454,147.8,,,1.89,,,,NM,0,40,Yes,N
20150323,18.1,36.4,,8638,147.8,,,1.89,,,,NM,15,55,No,N
20150324,17.3,36.4,,53925,147.8,,,1.89,,,,LQ,0,44,No,N
20150325,18.8,36.4,,12666,147.8,,,1.89,,,,LQ,0,43,No,N
20150326,18.3,36.4,,4264,147.8,,,1.89,,,,LQ,3,81,No,N
20150327,18.2,36.4,,17584,147.8,,,1.89,,,,LQ,46,56,Yes,N
20150328,18.1,36.4,,20215,147.8,,,1.89,,,,FQ,0,39,Yes,N
20150329,18,36.4,,7988,147.8,,,1.89,,,,FQ,0,38,Yes,N
20150330,17.8,36.4,,1136,147.8,,,1.89,,,,FQ,13,52,No,N
20150331,17.4,36.4,,8272,147.8,,,1.89,,,,FQ,0,50,No,N
20150401,17.5,36.4,,52158,104.2,,,1.59,,,,FM,0,48,No,N
20150402,17.5,36.4,,18076,104.2,,,1.59,,,,FM,0,37,No,N
20150403,17.8,36.4,,27196,104.2,,,1.59,,,,NM,0,62,Yes,N
20150404,17.7,36.3,,28258,104.2,,,1.59,,,,FM,119,60,Yes,N
20150405,17.5,36.2,,14089,104.2,,,1.59,,,,FM,0,31,Yes,N
20150406,17.4,36.1,,7272,104.2,,,1.59,,,,FM,0,25,No,N
20150407,16.9,35.7,1025.2,43157,115,5.21,7.14,0.98,6.7,5.3,184,FM,0,26,No,N
20150408,17.2,35.5,1020.8,21700,130,5.42,7.69,0.93,7.5,6.2,311,FM,0,18,No,N
20150409,17.3,35.4,1024,16567,4,4.78,5,1.3,9.2,7.1,25,FM,64,28,No,N
20150410,17.9,35.3,1019.8,18789,74,5.3,8.33,1.07,8.3,6.9,219,FQ,0,46,Yes,N
20150411,17.6,35.1,1016.8,42584,197,4.76,5.56,1.49,11.9,9.8,29,FQ,86,41,Yes,N
20150412,17.8,35.5,1026.3,24331,33,4.81,4.76,1.27,10.1,8.7,50,FQ,0,36,Yes,N
20150413,18.3,35.9,1028.1,7501,78,5.03,9.09,0.93,6.2,5.1,94,LQ,0,37,No,N
20150414,18.3,35.7,,43798,104.2,,,1.59,,,,LQ,155,51,No,N
20150415,18.7,35.4,1018.8,32807,10,4.86,5.88,1.77,13.8,11.9,11,LQ,0,54,No,N
20150416,19.1,35.7,1025.8,35855,34,6.76,10,2.56,14.6,11.9,100,NM,0,55,No,N
20150417,22.5,36.3,1020.5,38446,80,6.6,8.33,2.12,7,5.6,146,NM,0,22,Yes,N
20150418,22.5,36.2,1015.7,43676,88,7.15,9.09,1.49,5.6,4.5,25,NM,0,17,Yes,N
20150419,22.5,36.2,1016.8,46456,83,6.29,12.9,1.16,8.3,6.6,79,NM,10,55,Yes,N
20150420,21.6,36.2,1009.2,30637,105,5.71,7.69,2.24,9.3,7.9,213,NM,10,66,No,N
20150421,20.1,35.9,1009.4,107737,192,5.14,7.14,2.04,11.3,8.9,297,NM,0,47,No,N
20150422,19.9,35.8,1012.8,81930,66,6.35,11.43,1.05,5.6,4.5,220,NM,0,54,No,N
20150423,20.4,35.9,1011.6,97553,13,5.34,5.56,1.87,14.3,11.3,19,LQ,0,42,No,N
20150424,20.8,36,1015.3,103567,21,5.62,6.25,1.7,10.9,8.8,359,LQ,0,36,Yes,N
20150425,21.7,36.2,1013.6,58893,55,4.38,8.33,1.09,10.2,8.3,307,LQ,18,30,Yes,N
20150426,22.4,36.3,1000.6,143148,101,5.55,7.69,1.22,9,7.2,360,FQ,23,44,Yes,N
20150427,22.4,36.3,1007.3,86316,82,6.11,9.09,1.9,11,9.5,350,FQ,0,30,No,N
20150428,22.4,36.3,1012.9,176181,43,4.58,5.26,1.1,9.7,6.8,346,FQ,0,25,No,N
20150429,22.4,36.3,1010.1,158435,73,6.69,10,1.32,6.5,5,315,FQ,0,26,No,N
20150430,22.2,36.3,1004.9,167456,123,4.45,4.55,1.13,10.6,8.7,137,FM,3,37,No,N
20150501,22,36.4,1007,180858,95,4.45,7.14,0.92,9.8,8.2,311,FM,36,48,Yes,N
20150502,21.8,36.3,1014.2,178003,39,6.28,14.81,2.46,13.8,10.9,350,FM,0,38,Yes,N
20150503,22.1,36.4,1021.9,188284,79,7.11,10.81,1.37,2.8,2.4,309,FM,0,26,Yes,N
20150504,22.1,36.4,1027.5,145967,65,8.03,10.81,1.2,4.3,3.6,306,FM,0,26,No,N
20150505,21.7,36.4,1028.8,170803,72,5.87,9.09,0.82,4.3,3.1,177,FM,0,27,No,N
20150506,21.5,36.4,1025,137531,86,5.43,9.09,0.88,5.9,4.6,126,FM,0,26,No,N
20150507,21.4,36.3,1019,209946,70,5.79,6.67,2.09,12.7,10.3,85,FQ,3,41,No,N
20150508,22.5,36.2,1017.5,133828,105,6,7.69,1.7,8.8,7.1,125,FQ,147,37,Yes,N
20150509,22,36,1020.4,178751,101,5.68,6.25,2.05,12,10.5,115,FQ,28,56,Yes,N
20150510,22.7,36,1021.6,109669,143,5.36,6.25,1.97,12.4,10.6,151,FQ,20,62,Yes,N
20150511,22.4,35.9,1020.2,20989,185,5.47,6.67,2.81,14.1,11.4,205,LQ,378,85,No,N
20150512,24.5,35.9,1020.4,199286,176,4.6,6.25,1.28,10.1,8.8,218,LQ,23,60,No,N
20150513,25.2,36,1019.2,132982,198,4.52,6.67,1.24,12.8,10.8,35,LQ,0,47,No,N
20150514,25.1,36,1027.8,125791,59,5.24,8.33,1.38,10.9,7.7,18,NM,0,43,No,N
20150515,25,36,1026.8,54390,56,6.08,8.33,1.32,8.5,7.1,16,NM,0,24,Yes,N
20150516,25,36.1,1026.4,158395,55,6.13,8.33,0.89,2,1.1,333,NM,0,22,Yes,N
20150517,25.1,36.1,1026.2,94436,115,5.27,10,0.88,7.1,5.7,266,NM,0,38,Yes,N
20150518,25.1,36.1,1021.8,28479,128,3.99,9.09,0.89,9,7.6,261,NM,0,43,No,N
20150519,25.2,36.1,1015.2,156721,203,4.52,5.56,1.27,7.7,6.7,246,NM,86,37,No,N
20150520,25.6,36.1,1012.4,106554,229,4.94,5.26,0.76,3.4,2.6,298,NM,0,37,No,N
20150521,25.8,36.1,1012.3,138716,53,4.72,9.09,1.14,9.8,8.2,121,LQ,94,51,No,N
20150522,25,36.2,1019.7,119264,55,5.15,8.33,1.39,9.2,7.2,7,LQ,0,26,Yes,N
20150523,24.9,36.2,1028.9,154455,58,6.83,9.09,0.9,7.3,6.1,356,LQ,0,30,Yes,N
20150524,24.8,36.2,1030.2,154576,46,5.06,7.69,0.68,2.9,1.9,51,LQ,0,26,Yes,N
20150525,24.7,36.2,1028.7,58058,66,5.01,6.67,0.56,5,3.6,135,FQ,0,35,No,N
20150526,24.6,36.2,1027.5,196521,140,4.15,4.55,0.94,8,6.9,172,FQ,0,59,No,N
20150527,24.6,36.3,1025.8,155272,128,4.63,5,0.82,6.5,4.9,153,FQ,0,52,No,N
20150528,24.7,36.3,1025.1,156306,116,5.68,7.69,0.73,3.5,2.4,155,FQ,0,30,No,N
20150529,24.2,36.2,1024.3,138884,94,5.91,9.09,0.99,5,4.1,86,FM,0,31,Yes,N
20150530,24.4,36.2,1023.9,161766,85,6.33,10,1.18,3.8,2.7,109,FM,0,32,Yes,N
20150531,26.1,36,1020.5,149593,84,6.72,10,1.31,1.1,0.6,67,NM,0,35,Yes,N
20150601,25,36.1,1019.8,35559,103,6.79,9.09,1.01,0.7,0.3,35,FM,0,36,No,N
20150602,25.4,36.1,1017,196775,57,5.93,9.09,0.73,3.9,3,187,FM,0,26,No,N
20150603,25.2,35.8,1017.6,151275,125,4.92,8.33,0.81,4.7,3.9,3,FM,3,31,No,N
20150604,25.5,35.8,1018.1,142951,64,5.69,7.69,1.04,5.2,3.8,119,FM,102,29,No,N
20150605,25.4,35.9,1014.9,127163,61,5.09,7.69,1.15,9.4,8.1,1,FM,0,31,Yes,N
20150606,25.8,36,1013,115017,99,5.45,8.33,1.02,6.7,5.4,2,FQ,0,27,Yes,N
20150607,25.3,36,1019.4,98996,45,5.97,7.14,2.09,11.5,9.4,41,FQ,0,40,Yes,N
20150608,25.6,35.9,1019.4,43597,46,6.93,10,1.22,3.9,2.6,206,FQ,0,38,No,N
20150609,25.4,35.9,1012.2,162842,217,4.52,5.56,1.56,11.8,9.7,229,LQ,0,64,No,N
20150610,25.6,35.7,1014.7,117735,206,5.26,6.25,0.92,4.7,3.9,242,LQ,0,34,No,N
20150611,26.1,35.7,1017.7,110194,139,4.67,8.33,0.63,7.1,6.1,203,LQ,0,43,No,Y
20150612,26.1,35.7,1018.7,85982,191,4.34,4.76,0.78,8,6.8,225,NM,0,44,Yes,N
20150613,26.1,35.7,1017.3,10826,223,4.68,6.25,1.22,7.2,6.3,248,NM,0,37,Yes,N
20150614,26.9,35.5,1017.7,81871,92,5.94,10.81,0.57,0.9,0.6,175,NM,0,16,Yes,Y
20150615,27.7,35.4,1017.6,42187,98,6.76,10.81,0.52,3,2.7,227,NM,0,28,No,N
20150616,28.1,35.8,1016.5,101037,132,5.06,10,0.57,4.3,3.7,242,NM,0,36,No,N
20150617,28.1,35.4,1018.3,62801,96,4.78,10,0.82,8.5,6.9,24,NM,0,34,No,N
20150618,27.9,35.7,1018.2,78191,81,6.13,7.69,0.74,4.5,3.7,240,NM,84,32,No,N
20150619,27.7,35.9,1016.9,101526,217,4.44,5.26,0.91,5.2,4.6,264,NM,84,34,Yes,N
20150620,27.4,35.9,1018,118006,115,4.87,7.69,0.55,5.4,4.5,194,LQ,0,42,Yes,N
20150621,28,35.9,1014.8,106377,223,4.52,5.56,1.39,8.7,7.4,246,LQ,0,58,Yes,N
20150622,28.6,35,1018.2,27813,205,4.77,6.25,1.05,4.8,4.1,253,LQ,0,38,No,N
20150623,28.6,35,1017.9,161785,197,4.36,6.25,1.09,9.8,8.7,216,LQ,0,60,No,N
20150624,28.4,35.1,1017,111322,219,4.75,6.67,1.55,11.4,9.7,236,FQ,76,43,No,Y
20150625,28.3,35,1018.6,134021,185,4.71,5.88,1.18,8.7,7.5,98,FQ,0,47,No,Y
20150626,27.9,35.1,1014.2,125234,189,5.1,5.88,1.48,10.4,8.7,233,FQ,968,36,Yes,N
20150627,27.9,35.2,1013.7,121122,191,4.75,5.88,1.48,9.6,8,192,FM,13,74,Yes,Y
20150628,27.4,35.5,1010.9,114958,205,5.52,7.69,2,10.5,8.8,232,FM,127,54,Yes,N
20150629,27,35.7,1015.4,34913,170,5.28,7.14,1.03,6.4,5.5,133,NM,0,20,No,N
20150630,27.2,35.7,1015.6,175890,138,5.54,7.14,0.92,6.7,5.9,226,FM,0,50,No,N
20150701,26.79,35.84,,127281,169.1,,,1.14,,,,FM,38,61,No,Y
20150702,27.05,35.84,,145760,169.1,,,1.14,,,,FM,0,54,No,N
20150703,26.64,35.68,,125451,169.1,,,1.14,,,,FM,0,44,Yes,N
20150704,26.57,35.92,,157140,169.1,,,1.14,,,,FM,0,64,Yes,Y
