DATE,MLLW,OceanTemp,Salinity,SeaPressure,BlueCrabCatch,WaveDirection,AverageWavePeriod,DominantWavePeriod,WaveHeight,Gust,WindSpeed,WindDirection,Illum,PRCP,AvgDailyWind,Weekend,Attack
20130522,0.016,23.4,35.4,1019.33275,117979,113,5.343,,1.22,,5.6975,176.2085,FM,69,41,No,N
20130523,-0.157,23.2,35,1019.33275,103491,113,5.343,,1.22,,5.6975,176.2085,NM,546,57,No,N
20130524,0.518,23.1,35.1,1019.33275,128748,113,5.343,,1.22,,5.6975,176.2085,FM,0,37,Yes,N
20130525,0.892,22.4,35.6,1019.33275,110250,113,5.343,,1.22,,5.6975,176.2085,FM,0,40,Yes,N
20130526,0.571,22.4,35.6,1019.33275,20809,113,5.343,,1.22,,5.6975,176.2085,FM,0,22,Yes,N
20130527,0.568,22.6,35.6,1019.33275,112925,113,5.343,,1.22,,5.6975,176.2085,FM,0,18,No,N
20130528,0.292,22.7,35.5,1019.33275,35918,113,5.343,,1.22,,5.6975,176.2085,FM,0,36,No,N
20130529,0.449,23,35.4,1019.33275,153909,113,5.343,,1.22,,5.6975,176.2085,FQ,0,31,No,N
20130530,0.436,23.6,35.3,1019.33275,86319,113,5.343,,1.22,,5.6975,176.2085,FQ,0,25,No,N
20130531,0.22,24,35.3,1019.33275,150108,113,5.343,,1.22,,5.6975,176.2085,FQ,0,27,Yes,N
20130601,0.105,24.3,35.4,812.8512,114784,138.3,3.9204,,1.09,,5.5665,185.3813333,LQ,0,35,Yes,N
20130602,0.046,24.5,35.7,812.8512,99981,138.3,3.9204,,1.09,,5.5665,185.3813333,LQ,0,44,Yes,N
20130603,-0.331,24.7,35.5,812.8512,154455,138.3,3.9204,,1.09,,5.5665,185.3813333,LQ,396,50,No,N
20130604,0.2,24.6,35.2,812.8512,31918,138.3,3.9204,,1.09,,5.5665,185.3813333,LQ,0,34,No,N
20130605,0.384,24.1,35.8,812.8512,170009,138.3,3.9204,,1.09,,5.5665,185.3813333,NM,0,28,No,N
20130606,0.056,23.9,35.7,812.8512,146131,138.3,3.9204,,1.09,,5.5665,185.3813333,NM,191,51,No,N
20130607,-0.299,23.5,35.8,812.8512,131045,138.3,3.9204,,1.09,,5.5665,185.3813333,NM,213,105,Yes,N
20130608,0.308,24,35.7,812.8512,137454,138.3,3.9204,,1.09,,5.5665,185.3813333,NM,0,64,Yes,N
20130609,0.535,24.6,35.6,812.8512,147896,138.3,3.9204,,1.09,,5.5665,185.3813333,NM,0,45,Yes,N
20130610,0.22,24.7,35.5,812.8512,148845,138.3,3.9204,,1.09,,5.5665,185.3813333,NM,5,57,No,N
20130611,0.318,24.9,35.4,812.8512,30978,138.3,3.9204,,1.09,,5.5665,185.3813333,NM,25,72,No,N
20130612,0.42,25.6,35.4,812.8512,186687,138.3,3.9204,,1.09,,5.5665,185.3813333,LQ,0,40,No,N
20130613,0.417,25.8,35.3,812.8512,138799,138.3,3.9204,,1.09,,5.5665,185.3813333,LQ,0,61,No,N
20130614,0.705,25.6,35.4,812.8512,160001,138.3,3.9204,,1.09,,5.5665,185.3813333,LQ,76,41,Yes,N
20130615,0.958,25.7,35.4,812.8512,127186,138.3,3.9204,,1.09,,5.5665,185.3813333,LQ,0,31,Yes,N
20130616,0.545,25.5,35.4,812.8512,116267,138.3,3.9204,,1.09,,5.5665,185.3813333,FQ,0,52,Yes,N
20130617,0.171,25.6,35.2,812.8512,124014,138.3,3.9204,,1.09,,5.5665,185.3813333,FQ,0,46,No,N
20130618,0.095,25.7,35.1,812.8512,44789,138.3,3.9204,,1.09,,5.5665,185.3813333,FQ,0,43,No,N
20130619,0.19,26,34.2,812.8512,161900,138.3,3.9204,,1.09,,5.5665,185.3813333,FQ,64,43,No,N
20130620,0.538,25.4,35.4,812.8512,142727,138.3,3.9204,,1.09,,5.5665,185.3813333,FM,0,45,No,N
20130621,0.771,25.4,35.2,812.8512,163952,138.3,3.9204,,1.09,,5.5665,185.3813333,NM,0,36,Yes,N
20130622,0.764,25.3,34.9,812.8512,107575,138.3,3.9204,,1.09,,5.5665,185.3813333,FM,3,38,Yes,N
20130623,0.554,25.3,35.4,812.8512,116486,138.3,3.9204,,1.09,,5.5665,185.3813333,FM,0,43,Yes,N
20130624,0.764,25.7,35.4,812.8512,124710,138.3,3.9204,,1.09,,5.5665,185.3813333,FM,0,39,No,N
20130625,0.778,25.6,35.4,812.8512,30655,138.3,3.9204,,1.09,,5.5665,185.3813333,FM,0,48,No,N
20130626,0.82,26.1,35.4,812.8512,138139,138.3,3.9204,,1.09,,5.5665,185.3813333,FM,0,53,No,N
20130627,0.525,26.2,35.2,812.8512,100004,138.3,3.9204,,1.09,,5.5665,185.3813333,FQ,56,62,No,N
20130628,0.505,26.1,34.6,812.8512,132505,138.3,3.9204,,1.09,,5.5665,185.3813333,FQ,373,72,Yes,N
20130629,0.558,26,35,812.8512,106065,138.3,3.9204,,1.09,,5.5665,185.3813333,FQ,0,78,Yes,N
20130630,0.443,25.8,35,812.8512,105985,138.3,3.9204,,1.09,,5.5665,185.3813333,LQ,213,61,Yes,N
20130701,0.207,25.6,35.2,1016.81,110233,169.1,4.72575,,1.14,,6.7485,213.79025,LQ,150,64,No,N
20130702,0.266,25.6,35.3,1016.81,28418,169.1,4.72575,,1.14,,6.7485,213.79025,LQ,30,47,No,N
20130703,0.358,25.8,35.4,1016.81,149905,169.1,4.72575,,1.14,,6.7485,213.79025,LQ,0,47,No,N
20130704,0.358,26.1,35.5,1016.81,118314,169.1,4.72575,,1.14,,6.7485,213.79025,NM,0,42,No,N
20130705,0.194,26.3,35.4,1016.81,116376,169.1,4.72575,,1.14,,6.7485,213.79025,NM,0,41,Yes,N
20130706,0.371,26.6,35.5,1016.81,109951,169.1,4.72575,,1.14,,6.7485,213.79025,NM,0,34,Yes,N
20130707,0.292,26.9,35.5,1016.81,111988,169.1,4.72575,,1.14,,6.7485,213.79025,NM,0,45,Yes,N
20130708,0.272,27,35.5,1016.81,79675,169.1,4.72575,,1.14,,6.7485,213.79025,NM,0,39,No,N
20130709,0.302,27.1,35.4,1016.81,27665,169.1,4.72575,,1.14,,6.7485,213.79025,NM,0,36,No,N
20130710,0.354,27.2,35.4,1016.81,167647,169.1,4.72575,,1.14,,6.7485,213.79025,NM,0,40,No,N
20130711,0.446,27.8,34.6,1016.81,93250,169.1,4.72575,,1.14,,6.7485,213.79025,NM,30,44,No,Y
20130712,0.331,26.6,34.8,1016.81,125322,169.1,4.72575,,1.14,,6.7485,213.79025,LQ,137,28,Yes,N
20130713,0.354,26.9,35.2,1016.81,79606,169.1,4.72575,,1.14,,6.7485,213.79025,LQ,5,38,Yes,N
20130714,0.44,26.1,35.4,1016.81,126817,169.1,4.72575,,1.14,,6.7485,213.79025,LQ,0,34,Yes,N
20130715,0.702,26.7,35.3,1016.81,96127,169.1,4.72575,,1.14,,6.7485,213.79025,LQ,0,19,No,N
20130716,0.696,27.2,35.2,1016.81,16780,169.1,4.72575,,1.14,,6.7485,213.79025,FQ,3,31,No,N
20130717,0.472,27.4,35.3,1016.81,139172,169.1,4.72575,,1.14,,6.7485,213.79025,FQ,0,19,No,N
20130718,0.427,27.4,35.3,1016.81,98088,169.1,4.72575,,1.14,,6.7485,213.79025,FQ,0,19,No,N
20130719,0.61,27.6,34.5,1016.81,106191,169.1,4.72575,,1.14,,6.7485,213.79025,FM,0,51,Yes,N
20130720,0.515,27,35.3,1016.81,1234,169.1,4.72575,,1.14,,6.7485,213.79025,FM,0,57,Yes,N
20130721,0.2,27.1,34.8,1016.81,73197,169.1,4.72575,,1.14,,6.7485,213.79025,NM,0,44,Yes,N
20130722,0.443,27,34.7,1016.81,118219,169.1,4.72575,,1.14,,6.7485,213.79025,FM,0,38,No,N
20130723,0.807,26.7,34.7,1016.81,90741,169.1,4.72575,,1.14,,6.7485,213.79025,FM,0,58,No,N
20130724,0.932,26.4,34.9,1016.81,22614,169.1,4.72575,,1.14,,6.7485,213.79025,FM,0,31,No,N
20130725,0.794,26.4,34.7,1016.81,159743,169.1,4.72575,,1.14,,6.7485,213.79025,FM,53,34,No,N
20130726,1.306,27,35,1016.81,109794,169.1,4.72575,,1.14,,6.7485,213.79025,FQ,0,30,Yes,N
20130727,1.115,27.5,35.4,1016.81,120556,169.1,4.72575,,1.14,,6.7485,213.79025,FQ,0,31,Yes,N
20130728,0.988,27.5,35.4,1016.81,102060,169.1,4.72575,,1.14,,6.7485,213.79025,FQ,71,49,Yes,N
20130729,0.594,27.5,35,1016.81,121328,169.1,4.72575,,1.14,,6.7485,213.79025,FQ,0,39,No,N
20130730,0.328,27.2,34.7,1016.81,108469,169.1,4.72575,,1.14,,6.7485,213.79025,LQ,25,22,No,N
20130731,0.721,27.2,35.58666667,1016.81,35042,169.1,4.72575,,1.14,,6.7485,213.79025,LQ,0,22,No,N
20130801,0.872,27.3,34.5,1015.91275,168302,133.9,5.26825,,1.15,,5.3035,187.5695,LQ,104,41,No,N
20130802,0.872,27.1,34.4,1015.91275,126721,133.9,5.26825,,1.15,,5.3035,187.5695,LQ,0,41,Yes,N
20130803,0.872,27.2,34.4,1015.91275,118308,133.9,5.26825,,1.15,,5.3035,187.5695,NM,0,42,Yes,N
20130804,0.872,27.5,34.6,1015.91275,162123,133.9,5.26825,,1.15,,5.3035,187.5695,NM,71,31,Yes,N
20130805,0.872,26.3,35.2,1015.91275,108297,133.9,5.26825,,1.15,,5.3035,187.5695,NM,0,23,No,N
20130806,0.872,27.2,34.8,1015.91275,120372,133.9,5.26825,,1.15,,5.3035,187.5695,NM,0,31,No,N
20130807,0.872,27.3,34.6,1015.91275,38048,133.9,5.26825,,1.15,,5.3035,187.5695,NM,0,38,No,N
20130808,0.872,27.6,34.8,1015.91275,173513,133.9,5.26825,,1.15,,5.3035,187.5695,NM,0,33,No,N
20130809,0.889,27.7,34.6,1015.91275,138731,133.9,5.26825,,1.15,,5.3035,187.5695,NM,0,49,Yes,N
20130810,0.791,27.6,35.2,1015.91275,129667,133.9,5.26825,,1.15,,5.3035,187.5695,LQ,142,46,Yes,N
20130811,0.764,27.5,35.4,1015.91275,154504,133.9,5.26825,,1.15,,5.3035,187.5695,LQ,15,22,Yes,N
20130812,0.915,27.7,35.3,1015.91275,150538,133.9,5.26825,,1.15,,5.3035,187.5695,LQ,0,32,No,N
20130813,0.65,28.1,35.1,1015.91275,114011,133.9,5.26825,,1.15,,5.3035,187.5695,LQ,3,49,No,N
20130814,0.925,27.5,34.9,1015.91275,34897,133.9,5.26825,,1.15,,5.3035,187.5695,FQ,193,44,No,N
20130815,0.617,27.9,35,1015.91275,225898,133.9,5.26825,,1.15,,5.3035,187.5695,FQ,64,27,No,N
20130816,0.817,27.1,35.3,1015.91275,149697,133.9,5.26825,,1.15,,5.3035,187.5695,FQ,36,34,Yes,N
20130817,0.479,27,35.4,1015.91275,146910,133.9,5.26825,,1.15,,5.3035,187.5695,FM,231,35,Yes,N
20130818,0.712,27.5,35.576,1015.91275,126972,133.9,5.26825,,1.15,,5.3035,187.5695,FM,0,34,Yes,N
20130819,0.837,27.5,35.576,1015.91275,145845,133.9,5.26825,,1.15,,5.3035,187.5695,NM,10,20,No,N
20130820,0.876,27.5,35.576,1015.91275,154559,133.9,5.26825,,1.15,,5.3035,187.5695,FM,0,21,No,N
20130821,0.919,27.5,35.576,1015.91275,73999,133.9,5.26825,,1.15,,5.3035,187.5695,FM,0,26,No,N
20130822,1.099,27.5,35.576,1015.91275,97593,133.9,5.26825,,1.15,,5.3035,187.5695,FM,0,34,No,N
20130823,0.991,27.5,35.576,1015.91275,139717,133.9,5.26825,,1.15,,5.3035,187.5695,FM,64,30,Yes,N
20130824,1.132,27.5,35.576,1015.91275,156282,133.9,5.26825,,1.15,,5.3035,187.5695,FM,20,50,Yes,N
20130825,1.348,27.5,35.576,1015.91275,150251,133.9,5.26825,,1.15,,5.3035,187.5695,FQ,0,43,Yes,N
20130826,1.014,27.5,35.576,1015.91275,117066,133.9,5.26825,,1.15,,5.3035,187.5695,FQ,0,22,No,N
20130827,0.827,27.5,35.576,1015.91275,161051,133.9,5.26825,,1.15,,5.3035,187.5695,FQ,0,50,No,N
20130828,0.551,27.5,35.576,1015.91275,37655,133.9,5.26825,,1.15,,5.3035,187.5695,FQ,0,55,No,N
20130829,0.768,27.5,35.576,1015.91275,179895,133.9,5.26825,,1.15,,5.3035,187.5695,LQ,8,43,No,N
20130830,0.692,27.5,35.576,1015.91275,142480,133.9,5.26825,,1.15,,5.3035,187.5695,LQ,0,28,Yes,N
20130831,0.6,27.5,35.576,1015.91275,138752,133.9,5.26825,,1.15,,5.3035,187.5695,LQ,0,25,Yes,N
20130901,0.663,27.1,35.956,1017.278333,141212,96,5.26825,,1.38,,6.383666667,170.8426667,NM,0,41,Yes,N
20130902,0.709,27.1,35.956,1017.278333,161461,96,5.26825,,1.38,,6.383666667,170.8426667,NM,150,55,No,N
20130903,0.669,27.1,35.956,1017.278333,106411,96,5.26825,,1.38,,6.383666667,170.8426667,NM,188,39,No,N
20130904,0.866,27.1,35.956,1017.278333,51806,96,5.26825,,1.38,,6.383666667,170.8426667,NM,0,12,No,N
20130905,0.869,27.1,35.956,1017.278333,190260,96,5.26825,,1.38,,6.383666667,170.8426667,NM,0,14,No,N
20130906,0.607,27.1,35.956,1017.278333,61209,96,5.26825,,1.38,,6.383666667,170.8426667,NM,0,36,Yes,N
20130907,1.086,27.1,35.956,1017.278333,174530,96,5.26825,,1.38,,6.383666667,170.8426667,NM,0,29,Yes,N
20130908,1.053,27.1,35.956,1017.278333,150699,96,5.26825,,1.38,,6.383666667,170.8426667,NM,0,21,Yes,N
20130909,0.797,27.1,35.956,1017.278333,132621,96,5.26825,,1.38,,6.383666667,170.8426667,LQ,0,22,No,N
20130910,0.889,27.1,35.956,1017.278333,118072,96,5.26825,,1.38,,6.383666667,170.8426667,LQ,0,19,No,N
20130911,0.627,27.1,35.956,1017.278333,14910,96,5.26825,,1.38,,6.383666667,170.8426667,LQ,0,14,No,N
20130912,0.564,27.1,35.956,1017.278333,98848,96,5.26825,,1.38,,6.383666667,170.8426667,FQ,0,29,No,N
20130913,0.538,27.1,35.956,1017.278333,206097,96,5.26825,,1.38,,6.383666667,170.8426667,FQ,0,39,Yes,N
20130914,0.801,27.1,35.956,1017.278333,157770,96,5.26825,,1.38,,6.383666667,170.8426667,FQ,0,36,Yes,N
20130915,0.571,27.1,35.956,1017.278333,148375,96,5.26825,,1.38,,6.383666667,170.8426667,FM,0,25,Yes,N
20130916,0.463,27.1,35.956,1017.278333,88657,96,5.26825,,1.38,,6.383666667,170.8426667,FM,328,30,No,N
20130917,0.728,27.5,36.2,1017.278333,56038,96,5.26825,,1.38,,6.383666667,170.8426667,NM,0,52,No,N
20130918,0.879,27.1,36.2,1017.278333,62293,96,5.26825,,1.38,,6.383666667,170.8426667,FM,0,34,No,N
20130919,1.004,27,36.2,1017.278333,230203,96,5.26825,,1.38,,6.383666667,170.8426667,FM,0,27,No,N
20130920,1.063,27,36.2,1017.278333,170530,96,5.26825,,1.38,,6.383666667,170.8426667,FM,0,26,Yes,N
20130921,1.037,27,36.1,1017.278333,152522,96,5.26825,,1.38,,6.383666667,170.8426667,FM,0,33,Yes,N
20130922,1.106,27.8,36.1,1017.278333,129356,96,5.26825,,1.38,,6.383666667,170.8426667,FM,561,38,Yes,N
20130923,1.742,27.6,36.1,1017.278333,114018,96,5.26825,,1.38,,6.383666667,170.8426667,FQ,0,43,No,N
20130924,1.325,27.4,36.1,1017.278333,120587,96,5.26825,,1.38,,6.383666667,170.8426667,FQ,0,14,No,N
20130925,0.892,27.3,36.1,1017.278333,45985,96,5.26825,,1.38,,6.383666667,170.8426667,FQ,0,21,No,N
20130926,0.843,27,36.1,1017.278333,142528,96,5.26825,,1.38,,6.383666667,170.8426667,FQ,0,34,No,N
20130927,0.912,26.8,36.1,1017.278333,41997,96,5.26825,,1.38,,6.383666667,170.8426667,LQ,0,48,Yes,N
20130928,1.083,26.2,36.1,1017.278333,11944,96,5.26825,,1.38,,6.383666667,170.8426667,LQ,0,51,Yes,N
20130929,1.106,25.8,36.1,1017.278333,152645,96,5.26825,,1.38,,6.383666667,170.8426667,LQ,0,38,Yes,N
20130930,1.181,25.4,36.2,1017.278333,219262,96,5.26825,,1.38,,6.383666667,170.8426667,LQ,0,26,No,N
20131001,1.132,25.3,36.2,1019.2,145131,68,6.4,10,1.39,6,5.2,6,NM,0,17,No,N
20131002,1.007,25.3,36.2,1019.8,43870,53,6.55,10,1,4.7,3.9,301,NM,0,25,No,N
20131003,0.968,25.4,36.2,1020.7,102923,83,6.37,8.33,0.58,4.9,4.3,310,NM,0,21,No,N
20131004,0.919,25.5,36.1,1020.7,100366,82,6.07,10.81,0.39,2,1.3,260,NM,0,16,Yes,N
20131005,1.004,25.8,36.1,1019.8,214382,88,5.79,10,0.45,1.1,0.7,287,NM,0,17,Yes,N
20131006,1.04,26,36.1,1018.9,183188,134,4.78,8.33,0.45,5.5,4.1,144,NM,0,21,Yes,N
20131007,0.981,25.9,36.1,1014.1,134251,163,4.11,4.76,1.1,9.6,8.1,162,NM,5,40,No,N
20131008,1.142,25.9,36.1,1016,74061,13,5.35,6.67,2.28,15.7,13.5,42,LQ,295,57,No,N
20131009,1.617,24.7,36.1,1011,30542,48,5.91,7.69,2.49,14.1,11.8,34,LQ,1600,53,No,N
20131010,2.139,24.8,36.1,1009.2,175850,51,7.15,10.81,2.2,6.4,4.5,229,LQ,160,32,No,N
20131011,1.821,24.9,36,1011.8,140247,65,5.55,11.43,1.5,7.6,6,272,FQ,5,31,Yes,N
20131012,1.558,24.6,36.2,1015,81161,61,6.57,10.81,0.88,1.7,0.8,14,FQ,0,10,Yes,N
20131013,1.532,24.3,36.2,1017.1,85879,51,4.62,9.09,1.04,9.3,7.8,26,FQ,0,38,Yes,N
20131014,1.896,24.3,36.2,1018.4,89559,101.4,5.455,99,1.34,10.9,9.3,23,FQ,0,54,No,N
20131015,2.073,24.4,36.2,1015.5,129019,73,5.68,10,1.93,11.5,9.9,26,FM,0,47,No,N
20131016,1.827,24,35.8,1013.7,38247,70,5.65,9.09,1.45,9.2,7.5,26,FM,0,33,No,N
20131017,1.677,24,35.8,1014.5,133788,61,6.62,9.09,1.06,4.1,3.2,315,NM,0,24,No,N
20131018,1.529,24,35.9,1015.4,89774,92,5.83,10,1,4.8,4,348,FM,97,27,Yes,N
20131019,1.49,24.3,36,1012.8,63516,87,4.9,9.09,1.24,4.2,3.4,33,FM,102,26,Yes,N
20131020,1.699,23.2,35.9,1015.5,88214,5,4.32,5,1.16,10,8.1,19,FM,0,34,Yes,N
20131021,1.512,23.6,35.4,1015.704,25051,101.4,5.455,,1.34,,6.299333333,200.331,FM,0,27,No,N
20131022,1.43,23.6,35.5,1015.704,64958,101.4,5.455,,1.34,,6.299333333,200.331,FM,3,23,No,N
20131023,1.339,23.5,35.4,1015.704,15309,101.4,5.455,,1.34,,6.299333333,200.331,FQ,130,36,No,N
20131024,1.424,23.2,35.6,1015.704,38683,101.4,5.455,,1.34,,6.299333333,200.331,FQ,0,30,No,N
20131025,1.135,22.7,35.1,1015.704,75538,101.4,5.455,,1.34,,6.299333333,200.331,FQ,3,28,Yes,N
20131026,0.866,22.5,35.2,1015.704,109547,101.4,5.455,,1.34,,6.299333333,200.331,FQ,0,25,Yes,N
20131027,0.607,22.4,35.5,1015.704,63759,101.4,5.455,,1.34,,6.299333333,200.331,LQ,0,24,Yes,N
20131028,0.407,22.2,35.4,1015.704,28889,101.4,5.455,,1.34,,6.299333333,200.331,LQ,0,12,No,N
20131029,0.469,22.1,35.4,1015.704,67631,101.4,5.455,,1.34,,6.299333333,200.331,LQ,0,22,No,N
20131030,0.587,22.1,35.4,1015.704,19399,101.4,5.455,,1.34,,6.299333333,200.331,LQ,0,10,No,N
20131031,0.571,22.2,35.2,1015.704,76218,101.4,5.455,,1.34,,6.299333333,200.331,NM,3,34,No,N
20131101,0.427,22.1,35.5,1011.8,41219,162,5.92,7.69,2.81,15.3,12.3,224,NM,36,68,Yes,N
20131102,0.817,22,35.6,1006.7,7085,170,5.64,7.14,1.87,9.4,7.4,252,NM,203,38,Yes,N
20131103,1.148,22.2,35.9,1017.5,55052,5,4.97,5.88,1.66,13.1,11,342,NM,0,44,Yes,N
20131104,1.168,21.8,35.4,1028.9,71960,28,5.05,6.67,1.91,14.6,11.5,29,NM,0,55,No,N
20131105,1.043,21.5,35.6,1029.8,37924,74,5.72,8.33,2.12,11.7,9.6,74,NM,0,43,No,N
20131106,1.102,21.6,35.5,1025.2,21561,66,5.58,8.33,1.64,7.5,6.1,30,NM,3,30,No,N
20131107,0.846,21.6,35.5,1013.7,54961,152,5.54,5.56,2.1,13.1,11.1,193,LQ,13,39,No,N
20131108,1.273,21.4,35.6,1021.1,14048,86,5.26,10,1.74,13.3,10.8,348,LQ,0,32,Yes,N
20131109,0.853,21,35.4,1027.4,25046,31,5.53,6.25,0.99,6.4,4.6,24,LQ,0,17,Yes,N
20131110,0.735,20.9,35.5,1021,50920,229,4.39,5.56,1.42,12.4,10.9,279,LQ,0,42,Yes,N
20131111,0.377,20.4,35.6,1025.1,50740,15,4.67,6.67,1.19,9.8,7.9,25,FQ,0,33,No,N
20131112,0.449,20.2,35.5,1017.8,14329,96,4.12,7.69,0.63,6.1,5.2,281,FQ,0,45,No,N
20131113,1.194,19.6,35.6,1027.5,3103,26,5.84,10,2.34,17,13.7,343,FQ,0,40,No,N
20131114,0.63,19.4,35.6,1032,17398,61,5.94,9.09,0.89,5.8,4.3,297,FM,0,26,No,N
20131115,0.207,19.5,35.6,1028.7,37902,102,5.38,9.09,0.62,2.5,1.8,45,FM,0,23,Yes,N
20131116,0.151,21.3,36.2,1024.4,7756,154,5.08,5.88,1.12,3.6,2.7,172,FM,140,25,Yes,N
20131117,0.469,22.2,36.3,1021.1,1669,139,5.26,6.67,1.32,3.6,2.7,265,FM,8,24,Yes,N
20131118,0.436,20.1,36.1,1011.6,21089,183,5.75,6.67,2.06,8.6,6.9,256,NM,0,31,No,N
20131119,1.089,21.2,36.3,1016.5,10530,10,5.12,6.67,1.97,14.3,12,4,FM,0,42,No,N
20131120,0.955,22.6,36.3,1025.9,9263,28,5.3,7.14,2.02,13.1,11.3,33,FM,0,47,No,N
20131121,0.719,22.7,36.3,1029.7,19138,92,6.06,11.43,1.88,8.4,7,84,FM,25,26,No,N
20131122,0.568,20.7,36.06666667,1026.5,16868,76,6.66,10,1.27,1.7,1.3,359,FM,0,22,Yes,N
20131123,0.814,20.7,36.06666667,1016.7,19211,190,4.3,5,1.04,12.2,9.7,12,FQ,0,38,Yes,N
20131124,1.545,21.8,36.3,1025.6,19601,11,6.15,7.69,2.65,19.3,14.6,345,FQ,0,44,Yes,N
20131125,0.876,21.7,36.4,1033.9,11425,19,5.75,7.14,1.7,12.3,9.3,1,FQ,0,31,No,N
20131126,0.164,20.7,36.06666667,1023.9,8233,87,4.55,10,1.2,12.8,10.3,137,FQ,135,76,No,N
20131127,0.112,20.7,36.06666667,996.3,4697,141,7.24,10,3.97,17.9,14.7,187,LQ,437,67,No,N
20131128,0.843,19.6,36.3,1020.145667,16610,109.7,5.478366667,,1.62,,7.985333333,188.412,LQ,0,39,No,N
20131129,0.525,20.7,36.06666667,1020.145667,10511,109.7,5.478366667,,1.62,,7.985333333,188.412,LQ,0,38,Yes,N
20131130,0.472,20.1,36.3,1020.145667,8221,109.7,5.478366667,,1.62,,7.985333333,188.412,LQ,0,36,Yes,N
20131201,0.338,21,36.3,1019.524,5401,119.9,5.333,,1.61,,7.461333333,227.376,NM,64,24,Yes,N
20131202,0.505,18.2,28.896,1019.524,4322,119.9,5.333,,1.61,,7.461333333,227.376,NM,10,27,No,N
20131203,0.837,22.3,36.2,1019.524,5474,119.9,5.333,,1.61,,7.461333333,227.376,NM,0,17,No,N
20131204,0.837,18.2,28.896,1019.524,2704,119.9,5.333,,1.61,,7.461333333,227.376,NM,28,29,No,N
20131205,0.955,18.2,28.896,1019.524,5122,119.9,5.333,,1.61,,7.461333333,227.376,NM,0,18,No,N
20131206,0.827,22.2,36.3,1019.524,6077,119.9,5.333,,1.61,,7.461333333,227.376,NM,0,47,Yes,N
20131207,1.247,18.2,28.896,1019.524,4900,119.9,5.333,,1.61,,7.461333333,227.376,LQ,28,62,Yes,N
20131208,1.04,21.2,36.3,1019.524,6123,119.9,5.333,,1.61,,7.461333333,227.376,LQ,58,46,Yes,N
20131209,0.735,18.2,28.896,1022.6,6039,62,6.46,8.33,1.26,1.7,0.9,252,LQ,0,20,No,N
20131210,0.656,19.2,36.3,1012.6,3354,205,4.83,6.67,1.65,13.4,11.4,252,FQ,30,35,No,N
20131211,0.83,18.2,28.896,1030.7,3864,68,6.26,7.69,1.31,7.4,5.3,353,FQ,0,22,No,N
20131212,0.971,18.5,36.3,1025.1,6906,2,4.44,5.88,1.2,12.2,9.5,347,FQ,0,33,No,N
20131213,0.794,18.2,28.896,1029.7,3277,77,4.65,8.33,1.16,9.5,7.6,315,FQ,0,29,Yes,N
20131214,0.328,18.2,28.896,1025.8,1234,132,4.56,8.33,0.42,6.6,5.1,160,FM,302,68,Yes,N
20131215,0.699,18.4,36.3,1008.5,5872,119.9,5.333,99,1.61,15.6,13.6,274,FM,102,42,Yes,N
20131216,0.997,18.2,28.896,1021.4,4564,132,4.65,9.09,1.38,11.8,9.5,328,FM,0,31,No,N
20131217,0.722,18.2,28.896,1020.9,4723,227,4.35,4.17,1.17,10.5,8.5,235,NM,0,58,No,N
20131218,0.876,19.5,36.3,1022.2,460,192,6,8.33,2.33,13.4,11,337,FM,0,36,No,N
20131219,0.692,19.4,36.3,1019.524,6009,119.9,5.333,,1.61,,7.461333333,227.376,FM,0,29,No,N
20131220,0.4,18.2,28.896,1019.524,2493,119.9,5.333,,1.61,,7.461333333,227.376,FM,0,24,Yes,N
20131221,0.269,19.9,36.3,1019.524,1472,119.9,5.333,,1.61,,7.461333333,227.376,FM,0,33,Yes,N
20131222,0.108,21.1,36.3,1019.524,4234,119.9,5.333,,1.61,,7.461333333,227.376,FM,41,42,Yes,N
20131223,0.066,18.7,36.3,1019.524,995,119.9,5.333,,1.61,,7.461333333,227.376,FQ,33,57,No,N
20131224,0.623,18.2,36.3,1019.524,2625,119.9,5.333,,1.61,,7.461333333,227.376,FQ,94,49,No,N
20131225,0.407,19,36.3,1019.524,2222,119.9,5.333,,1.61,,7.461333333,227.376,FQ,0,43,No,N
20131226,0.302,18.2,28.896,1019.524,2686,119.9,5.333,,1.61,,7.461333333,227.376,FQ,28,26,No,N
20131227,0.341,18.2,28.896,1028.2,1315,43,5.74,7.69,1.9,12.8,10.3,28,LQ,0,37,Yes,N
20131228,0.18,18.2,28.896,1029.3,335,99,6.07,10,1.16,5.8,4.5,28,LQ,0,27,Yes,N
20131229,-0.282,18.7,36.4,1013.8,2687,186,5.43,6.25,2.62,17.9,14.9,176,LQ,173,78,Yes,N
20131230,0.568,18.2,28.896,1017.7,1295,139,5.88,7.69,1.34,6.2,3.9,335,NM,0,18,No,N
20131231,1.043,19.2,36.3,1022,1234,138,4.17,7.14,0.96,11,8.9,342,NM,0,24,No,N
20140101,0.397,15.5,36.11375,1029.9,615,70,5.27,6.25,0.69,5.2,3.7,350,NM,13,22,No,N
20140102,0.715,15.5,36.11375,1013.4,1571,148,5.26,5.88,1.04,5.4,3.8,4,NM,274,22,No,N
20140103,2.47,15.5,36.11375,1018.2,1094,311,5.61,6.25,2.89,18.4,14.6,330,NM,8,59,Yes,N
20140104,1.076,15.5,36.11375,1032,483,73,8.3,12.12,2.56,10.2,7.7,25,NM,0,33,Yes,N
